,Action,Drama,Supernatural,Suspense,Adventure,Fantasy,Comedy,Romance,Horror,Sci-Fi,Ecchi,Mystery,Sports,Award Winning,Avant Garde,Slice of Life,Gourmet,Boys Love,Girls Love,Hentai,Erotica,Score
1863,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.391
1864,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.171
1865,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.631
1866,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.921
1867,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.151
1868,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.481
1869,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.661
1870,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.451
1871,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.361
1872,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6.881
1873,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.571
1874,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.261
1875,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.291
1876,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.281
1877,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.051
1878,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.551
1879,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.141
1880,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.541
1881,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.351
1882,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.111
1883,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.211
1884,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.281
1885,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.741
1886,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.031
1887,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.891
1888,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,7.411
1889,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6.281
1890,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.051
1891,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.581
1892,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.421
1893,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.091
1894,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.431
1895,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.381
1896,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.521
1897,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.891
1898,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.221
1899,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.061
1900,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,7.571
1901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.141
1902,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.731
1903,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.421
1904,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.141
1905,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.741
1906,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.921
1907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.271
1908,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.251
1909,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.251
1910,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.241
1911,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.551
1912,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.251
1913,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.961
1914,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.891
1915,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.451
1916,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.521
1917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.461
1918,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.451
1919,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.161
1920,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.301
1921,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.481
1922,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.261
1923,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.911
1924,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.801
1925,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.091
1926,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.531
1927,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.741
1928,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.551
1929,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.551
1930,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.431
1931,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,6.341
1932,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.141
1933,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.461
1934,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.441
1935,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.621
1936,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.931
1937,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.551
1938,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.481
1939,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.351
1940,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.281
1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.311
1942,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.331
1943,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.481
1944,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.901
1945,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.901
1946,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.331
1947,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7.581
1948,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.661
1949,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.241
1950,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.871
1951,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.021
1952,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.211
1953,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.971
1954,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.941
1955,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.441
1956,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.791
1957,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.591
1958,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.091
1959,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.341
1960,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.091
1961,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.311
1962,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.311
1963,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.121
1964,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.761
1965,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.681
1966,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.831
1967,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.081
1968,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.561
1969,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.321
1970,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.181
1971,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.471
1972,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6.621
1973,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.891
1974,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.981
1975,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.241
1976,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.751
1977,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6.671
1978,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.971
1979,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.071
1980,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.331
1981,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.561
1982,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.661
1983,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.911
1984,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.281
1985,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.771
1986,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.361
1987,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7.941
1988,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.991
1989,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,7.141
1990,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.921
1991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7.341
1992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.851
1993,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.181
1994,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.631
1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.181
1996,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.351
1997,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.881
1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.661
1999,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.231
2000,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.411
2001,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.951
2002,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.571
2003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.541
2004,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.841
2005,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7.221
2006,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.131
2007,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.641
2008,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.111
2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.131
2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.681
2011,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.721
2012,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.871
2013,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.221
2014,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.341
2015,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.811
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.071
2017,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,7.221
2018,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.551
2019,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7.061
2020,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.661
2021,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.471
2022,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.011
2023,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.771
2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.741
2025,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.321
2026,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.511
2027,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.291
2028,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.221
2029,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.171
2030,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.811
2031,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.931
2032,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.911
2033,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.901
2034,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.331
2035,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.031
2036,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.981
2037,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.751
2038,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.671
2039,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.401
2040,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,7.531
2041,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.871
2042,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.501
2043,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.831
2044,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8.281
2045,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.011
2046,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.361
2047,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.491
2048,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.011
2049,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.641
2050,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.531
2051,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.261
2052,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.891
2053,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.291
2054,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.271
2055,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.821
2056,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6.781
2057,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.621
2058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.921
2059,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.221
2060,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.661
2061,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.961
2062,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.411
2063,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.181
2064,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.821
2065,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.351
2066,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.811
2067,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.401
2068,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.871
2069,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.331
2070,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.311
2071,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7.781
2072,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.011
2073,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.461
2074,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.031
2075,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.531
2076,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.461
2077,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.741
2078,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.331
2079,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6.791
2080,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.241
2081,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.591
2082,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.871
2083,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.851
2084,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.971
2085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.781
2086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.711
2087,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.941
2088,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.761
2089,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.161
2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.881
2091,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.911
2092,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.911
2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.841
2094,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.301
2095,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.891
2096,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.601
2097,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.141
2098,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.381
2099,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.991
2100,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.601
2101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.441
2102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.461
2103,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.831
2104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.501
2105,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.771
2106,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,7.501
2107,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7.031
2108,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.171
2109,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.971
2110,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.311
2111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.711
2112,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8.011
2113,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.291
2114,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.801
2115,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.821
2116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.961
2117,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,7.551
2118,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.331
2119,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.701
2120,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6.531
2121,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.751
2122,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.201
2123,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.121
2124,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.301
2125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.531
2126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.861
2127,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.991
2128,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.331
2129,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.001
2130,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8.171
2131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.961
2132,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.441
2133,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.151
2134,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.281
2135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.601
2136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.561
2137,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.861
2138,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.161
2139,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.661
2140,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.421
2141,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.001
2142,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.961
2143,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.841
2144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.751
2145,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.721
